SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -28   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -28   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -28   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -28   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -28   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -28   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   27.949  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -28   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -28   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -35   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -35   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -30   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -34   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -31   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -32   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -29   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
-1.#IO    -33   28.125  33.537  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -1.#IO  -0.000
