CACu_KF
time[s]  vel_hum[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  SetPt[mA]  I_m[mA]  T_Sea[N.m]
4.584262  0.011  -0.000  0.000   0.00      1  0.000
4.585262  0.011  -0.000  0.000   0.00      1  0.000
4.586262  0.011  -0.000  0.000   0.00      0  0.000
4.587262  0.011  -0.000  0.000   0.00      0  0.000
4.588262  0.011  -0.000  0.000   0.00      0  0.000
4.589262  0.011  0.000  0.000   0.00      0  0.000
4.590262  0.011  0.000  0.000   0.00      0  0.000
4.591262  0.011  0.000  0.000   0.00      0  0.000
4.592262  0.011  0.000  0.000   0.00      0  0.000
4.593262  0.011  0.000  0.000   0.00      0  0.000
4.594262  0.011  0.000  0.000   0.00      0  0.000
4.595262  0.011  0.000  0.000   0.00      0  0.000
4.596262  0.011  0.000  0.000   0.00      0  0.000
4.597262  0.011  0.000  0.000   0.00      0  0.000
4.598263  0.011  0.000  0.000   0.00      0  0.000
4.599263  0.011  0.000  0.000   0.00      0  0.000
4.600263  0.011  0.000  0.000   0.00      0  0.000
4.601263  0.011  0.000  0.000   0.00      0  0.000
4.602263  0.011  0.000  0.000   0.00      0  0.000
4.603263  0.011  0.000  0.000   0.00      2  -0.000
4.604263  0.011  0.000  0.000   0.00      2  -0.000
4.605263  0.011  -0.000  0.000   0.00      2  0.000
4.606263  0.011  -0.000  0.000   0.00      2  0.000
4.607263  0.011  -0.000  0.000   0.00      2  0.000
4.608263  0.011  -0.000  0.000   0.00      0  0.000
4.609263  0.011  -0.000  0.000   0.00      0  0.000
4.610263  0.011  -0.000  0.000   0.00      0  0.000
4.611263  0.011  0.000  0.000   0.00      0  0.000
4.612263  0.011  0.000  0.000   0.00      0  0.000
4.613263  0.011  0.000  0.000   0.00      1  0.000
4.614263  0.011  0.000  0.000   0.00      1  0.000
4.615264  0.011  0.000  0.000   0.00      1  0.000
4.616264  0.012  0.000  0.000   0.00      1  0.000
4.617264  0.012  -0.000  0.000   0.00      1  0.000
4.618264  0.012  -0.000  0.000   0.00      1  0.000
4.619264  0.012  -0.000  0.000   0.00      1  0.000
4.620264  0.012  -0.000  0.000   0.00      1  0.000
4.621264  0.012  -0.000  0.000   0.00      1  0.000
4.622264  0.012  -0.000  0.000   0.00      1  0.000
4.623264  0.012  -0.000  0.000   0.00      1  0.000
4.624264  0.012  -0.000  0.000   0.00      1  0.000
4.625264  0.012  -0.000  0.000   0.00      1  0.000
4.626264  0.012  -0.000  0.000   0.00      1  0.000
4.627264  0.012  -0.000  0.000   0.00      1  0.000
4.628264  0.012  -0.000  0.000   0.00      1  0.000
4.629264  0.012  -0.000  0.000   0.00      1  0.000
4.630264  0.012  -0.000  0.000   0.00      0  0.000
4.631264  0.012  -0.000  0.000   0.00      0  0.000
4.632264  0.012  0.000  0.000   0.00      0  0.000
4.633265  0.012  0.000  0.000   0.00      0  0.000
4.634265  0.012  0.000  0.000   0.00      0  0.000
4.635265  0.012  0.000  0.000   0.00      0  0.000
4.636265  0.012  0.000  0.000   0.00      0  0.000
4.637265  0.012  0.000  0.000   0.00      0  0.000
4.638265  0.012  0.000  0.000   0.00      0  0.000
4.639265  0.012  0.000  0.000   0.00      0  0.000
4.640265  0.012  0.000  0.000   0.00      0  0.000
4.641265  0.012  0.000  0.000   0.00      2  0.000
4.642265  0.012  0.000  0.000   0.00      2  0.000
4.643265  0.012  -0.000  0.000   0.00      2  0.000
4.644265  0.012  -0.000  0.000   0.00      2  0.000
4.645265  0.012  -0.000  0.000   0.00      2  0.000
4.646265  0.012  -0.000  0.000   0.00      1  0.000
4.647265  0.012  -0.000  0.000   0.00      1  0.000
4.648265  0.012  -0.000  0.000   0.00      1  0.000
4.649265  0.012  -0.000  0.000   0.00      1  0.000
4.650266  0.012  -0.000  0.000   0.00      1  0.000
4.651266  0.012  -0.000  0.000   0.00      1  0.000
4.652266  0.012  -0.000  0.000   0.00      0  0.000
4.653266  0.012  0.000  0.000   0.00      0  0.000
4.654266  0.012  0.000  0.000   0.00      0  0.000
4.655266  0.012  0.000  0.000   0.00      0  0.000
4.656266  0.012  0.000  0.000   0.00      0  0.000
4.657266  0.012  0.000  0.000   0.00      0  0.000
4.658266  0.012  0.000  0.000   0.00      0  0.000
4.659266  0.012  0.000  0.000   0.00      0  0.000
4.660266  0.012  0.000  0.000   0.00      0  0.000
4.661266  0.012  0.000  0.000   0.00      0  0.000
4.662266  0.012  0.000  0.000   0.00      0  0.000
4.663266  0.012  0.000  0.000   0.00      0  0.000
4.664266  0.012  0.000  0.000   0.00      0  0.000
4.665266  0.012  0.000  0.000   0.00      0  0.000
4.666266  0.012  0.000  0.000   0.00      0  0.000
4.667266  0.012  0.000  0.000   0.00      0  0.000
4.668267  0.012  0.000  0.000   0.00      0  0.000
4.669267  0.012  0.000  0.000   0.00      0  0.000
4.670267  0.012  0.000  0.000   0.00      0  0.000
4.671267  0.012  0.000  0.000   0.00      0  0.000
4.672267  0.012  0.000  0.000   0.00      0  0.000
4.673267  0.012  0.000  0.000   0.00      0  0.000
4.674267  0.012  -0.000  -0.000   0.00     -1  0.000
4.675267  0.012  -0.000  -0.000   0.00     -1  0.000
4.676267  0.012  0.000  -0.000   0.00     -1  -0.000
4.677267  0.012  0.000  -0.000   0.00     -1  -0.000
4.678267  0.012  0.000  -0.000   0.00     -1  -0.000
4.679267  0.012  0.000  -0.000   0.00     -1  -0.000
4.680267  0.012  0.000  -0.000   0.00     -1  -0.000
4.681267  0.012  0.000  -0.000   0.00     -1  -0.000
4.682267  0.012  0.000  -0.000   0.00     -1  -0.000
4.683267  0.012  0.000  -0.000   0.00     -1  -0.000
4.684267  0.012  0.000  -0.000   0.00     -1  -0.000
4.685268  0.012  0.000  -0.000   0.00      1  -0.000
4.686268  0.012  0.000  -0.000   0.00      1  -0.000
4.687268  0.012  -0.000  -0.000   0.00      1  -0.000
4.688268  0.012  -0.000  0.000   0.00      1  -0.000
4.689268  0.012  -0.000  0.000   0.00      1  -0.000
4.690268  0.011  -0.000  0.000   0.00      1  -0.000
4.691268  0.011  -0.000  0.000   0.00      1  -0.000
4.692268  0.011  -0.000  0.000   0.00      1  0.000
4.693268  0.011  -0.000  0.000   0.00      1  0.000
4.694268  0.011  -0.000  0.000   0.00      1  0.000
4.695268  0.011  -0.000  0.000   0.00      1  0.000
4.696268  0.011  -0.000  0.000   0.00      1  0.000
4.697268  0.011  -0.000  0.000   0.00      1  0.000
4.698268  0.011  -0.000  0.000   0.00      1  0.000
4.699268  0.011  -0.000  0.000   0.00      1  0.000
4.700268  0.011  -0.000  0.000   0.00      1  0.000
4.701268  0.011  -0.000  0.000   0.00      1  0.000
4.702268  0.012  -0.000  0.000   0.00      1  0.000
4.703269  0.012  -0.000  0.000   0.00      1  0.000
4.704269  0.012  -0.000  0.000   0.00      1  0.000
4.705269  0.012  -0.000  0.000   0.00      1  0.000
4.706269  0.012  -0.000  0.000   0.00      1  0.000
4.707269  0.012  -0.000  0.000   0.00     -2  0.000
4.708269  0.011  -0.000  -0.000   0.00     -2  0.000
4.709269  0.011  0.000  -0.000   0.00     -2  0.000
4.710269  0.011  0.000  -0.000   0.00     -2  0.000
4.711269  0.011  0.000  -0.000   0.00     -2  0.000
4.712269  0.011  0.000  -0.000   0.00     -2  -0.000
4.713269  0.011  0.000  -0.000   0.00     -1  -0.000
4.714269  0.011  0.000  -0.000   0.00     -1  -0.000
4.715269  0.011  0.000  -0.000   0.00     -1  -0.000
4.716269  0.011  0.000  -0.000   0.00     -1  -0.000
4.717269  0.012  0.000  -0.000   0.00     -1  -0.000
4.718269  0.012  0.000  -0.000   0.00     -1  -0.000
4.719269  0.012  0.000  -0.000   0.00     -1  -0.000
4.720270  0.012  0.000  -0.000   0.00     -1  -0.000
4.721270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.722270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.723270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.724270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.725270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.726270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.727270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.728270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.729270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.730270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.731270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.732270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.733270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.734270  0.012  -0.000  -0.000   0.00     -1  -0.000
4.735270  0.012  0.000  -0.000   0.00      0  -0.000
4.736270  0.012  0.000  -0.000   0.00      0  -0.000
4.737271  0.012  -0.000  -0.000   0.00      0  -0.000
4.738271  0.012  -0.000  -0.000   0.00      0  -0.000
4.739271  0.012  -0.000  -0.000   0.00      0  -0.000
4.740271  0.012  -0.000  -0.000   0.00     -1  -0.000
4.741271  0.012  -0.000  -0.000   0.00     -1  -0.000
4.742271  0.012  -0.000  -0.000   0.00     -1  -0.000
4.743271  0.012  0.000  -0.000   0.00     -1  -0.000
4.744271  0.012  0.000  -0.000   0.00     -1  -0.000
4.745271  0.012  0.000  -0.000   0.00     -1  -0.000
4.746271  0.012  0.000  -0.000   0.00     -1  -0.000
4.747271  0.012  0.000  -0.000   0.00     -1  -0.000
4.748271  0.012  0.000  -0.000   0.00     -1  -0.000
4.749271  0.012  0.000  -0.000   0.00     -1  -0.000
4.750271  0.012  0.000  -0.000   0.00     -1  -0.000
4.751271  0.012  0.000  -0.000   0.00      0  -0.000
4.752271  0.012  0.000  -0.000   0.00      0  -0.000
4.753271  0.012  -0.000  -0.000   0.00      0  -0.000
4.754271  0.012  -0.000  -0.000   0.00      0  -0.000
4.755272  0.012  -0.000  -0.000   0.00      0  -0.000
4.756272  0.012  -0.000  -0.000   0.00      0  -0.000
4.757272  0.012  -0.000  -0.000   0.00      0  -0.000
4.758272  0.012  -0.000  -0.000   0.00      0  -0.000
4.759272  0.012  -0.000  -0.000   0.00      0  -0.000
4.760272  0.012  -0.000  -0.000   0.00      0  -0.000
4.761272  0.012  -0.000  -0.000   0.00      0  -0.000
4.762272  0.012  -0.000  -0.000   0.00     -1  -0.000
4.763272  0.012  -0.000  -0.000   0.00     -1  -0.000
4.764272  0.012  0.000  -0.000   0.00     -1  -0.000
4.765272  0.012  0.000  -0.000   0.00     -1  -0.000
4.766272  0.012  0.000  -0.000   0.00     -1  -0.000
4.767272  0.012  0.000  -0.000   0.00     -1  -0.000
4.769272  0.012  0.000  -0.000   0.00     -1  -0.000
4.770272  0.012  0.000  -0.000   0.00     -1  -0.000
4.771272  0.012  0.000  -0.000   0.00     -1  -0.000
4.772273  0.012  0.000  -0.000   0.00     -1  -0.000
4.773273  0.012  0.000  -0.000   0.00     -1  -0.000
4.774273  0.012  0.000  -0.000   0.00     -1  -0.000
4.775273  0.011  0.000  -0.000   0.00     -1  -0.000
4.776273  0.011  0.000  -0.000   0.00     -1  -0.000
4.777273  0.011  0.000  -0.000   0.00     -1  -0.000
4.778273  0.011  0.000  -0.000   0.00     -1  -0.000
4.779273  0.011  0.000  -0.000   0.00     -1  -0.000
4.780273  0.011  0.000  -0.000   0.00     -1  -0.000
4.781273  0.011  0.000  -0.000   0.00     -1  -0.000
4.782273  0.011  0.000  -0.000   0.00     -1  -0.000
4.783273  0.011  0.000  -0.000   0.00     -1  -0.000
4.784273  0.011  0.000  -0.000   0.00     -1  -0.000
4.785273  0.011  0.000  -0.000   0.00     -1  -0.000
4.786273  0.011  0.000  -0.000   0.00     -1  -0.000
4.787273  0.011  0.000  -0.000   0.00     -1  -0.000
4.788273  0.011  0.000  -0.000   0.00     -1  -0.000
4.789273  0.011  0.000  -0.000   0.00     -1  -0.000
4.790274  0.011  0.000  -0.000   0.00      0  -0.000
4.791274  0.011  0.000  -0.000   0.00      0  -0.000
4.792274  0.011  -0.000  -0.000   0.00      0  -0.000
4.793274  0.011  -0.000  -0.000   0.00      0  -0.000
4.794274  0.011  -0.000  -0.000   0.00      0  -0.000
4.795274  0.011  -0.000  -0.000   0.00     -1  -0.000
4.796274  0.011  -0.000  -0.000   0.00     -1  -0.000
4.797274  0.011  -0.000  -0.000   0.00     -1  -0.000
4.798274  0.011  0.000  -0.000   0.00     -1  -0.000
4.799274  0.011  0.000  -0.000   0.00     -1  -0.000
4.800274  0.011  0.000  -0.000   0.00     -1  -0.000
4.801274  0.011  0.000  -0.000   0.00     -1  -0.000
4.802274  0.011  0.000  -0.000   0.00     -1  -0.000
4.803274  0.011  0.000  -0.000   0.00     -1  -0.000
4.804274  0.011  0.000  -0.000   0.00     -1  -0.000
4.805274  0.011  0.000  -0.000   0.00     -1  -0.000
4.806274  0.011  0.000  -0.000   0.00      1  -0.000
4.807275  0.011  0.000  -0.000   0.00      1  -0.000
4.808275  0.011  -0.000  -0.000   0.00      1  -0.000
4.809275  0.011  -0.000  0.000   0.00      1  -0.000
4.810275  0.011  -0.000  0.000   0.00      1  -0.000
4.811275  0.011  -0.000  0.000   0.00      1  -0.000
4.812275  0.011  -0.000  0.000   0.00      1  -0.000
4.813275  0.011  -0.000  0.000   0.00      1  0.000
4.814275  0.011  -0.000  0.000   0.00      1  0.000
4.815275  0.011  -0.000  0.000   0.00      1  0.000
4.816275  0.011  -0.000  0.000   0.00      1  0.000
4.817275  0.011  -0.000  0.000   0.00      2  0.000
4.818275  0.011  -0.000  0.000   0.00      2  0.000
4.819275  0.011  -0.000  0.000   0.00      2  0.000
4.820275  0.011  -0.000  0.000   0.00      2  0.000
4.821275  0.011  -0.000  0.000   0.00      2  0.000
4.822275  0.011  -0.000  0.000   0.00      2  0.000
4.823275  0.011  -0.000  0.000   0.00      0  0.000
4.824275  0.011  -0.000  0.000   0.00      0  0.000
4.825276  0.011  0.000  0.000   0.00      0  0.000
4.826276  0.011  0.000  0.000   0.00      0  0.000
4.827276  0.011  0.000  0.000   0.00      0  0.000
4.828276  0.011  0.000  0.000   0.00      0  0.000
4.829276  0.011  0.000  0.000   0.00      0  0.000
4.830276  0.011  0.000  0.000   0.00      0  0.000
4.831276  0.011  0.000  0.000   0.00      0  0.000
4.832276  0.011  0.000  0.000   0.00      0  0.000
4.833276  0.011  0.000  -0.000   0.00     -1  0.000
4.834276  0.011  0.000  -0.000   0.00     -1  0.000
4.835276  0.011  0.000  -0.000   0.00     -1  0.000
4.836276  0.011  0.000  -0.000   0.00     -1  0.000
4.837276  0.011  0.000  -0.000   0.00     -1  -0.000
4.838276  0.011  0.000  -0.000   0.00     -1  -0.000
4.839276  0.011  0.000  -0.000   0.00      0  -0.000
4.840276  0.011  0.000  -0.000   0.00      0  -0.000
4.841276  0.011  0.000  -0.000   0.00      0  -0.000
4.842277  0.011  -0.000  -0.000   0.00      0  -0.000
4.843277  0.011  -0.000  -0.000   0.00      0  -0.000
4.844277  0.011  -0.000  -0.000   0.00      0  -0.000
4.845277  0.011  -0.000  -0.000   0.00      0  -0.000
4.846277  0.011  -0.000  -0.000   0.00      0  -0.000
4.847277  0.011  -0.000  -0.000   0.00      0  -0.000
4.848277  0.011  -0.000  -0.000   0.00      0  -0.000
4.849277  0.011  -0.000  -0.000   0.00      0  -0.000
4.850277  0.011  -0.000  -0.000   0.00     -1  -0.000
4.851277  0.011  -0.000  -0.000   0.00     -1  -0.000
4.852277  0.011  0.000  -0.000   0.00     -1  -0.000
4.853277  0.011  0.000  -0.000   0.00     -1  -0.000
4.854277  0.011  0.000  -0.000   0.00     -1  -0.000
4.855277  0.011  0.000  -0.000   0.00     -1  -0.000
4.856277  0.011  0.000  -0.000   0.00     -1  -0.000
4.857277  0.011  0.000  -0.000   0.00     -1  -0.000
4.858277  0.011  0.000  -0.000   0.00     -1  -0.000
4.859277  0.011  0.000  -0.000   0.00     -1  -0.000
4.860278  0.011  0.000  -0.000   0.00     -1  -0.000
4.861278  0.011  0.000  -0.000   0.00     -1  -0.000
4.862278  0.011  0.000  -0.000   0.00     -1  -0.000
4.863278  0.011  0.000  -0.000   0.00     -1  -0.000
4.864278  0.011  0.000  -0.000   0.00     -1  -0.000
4.865278  0.011  0.000  -0.000   0.00     -1  -0.000
4.866278  0.011  0.000  -0.000   0.00      0  -0.000
4.867278  0.011  0.000  -0.000   0.00      0  -0.000
4.868278  0.011  -0.000  -0.000   0.00      0  -0.000
4.869278  0.011  -0.000  -0.000   0.00      0  -0.000
4.870278  0.011  -0.000  -0.000   0.00      0  -0.000
4.871278  0.011  -0.000  -0.000   0.00      0  -0.000
4.872278  0.011  -0.000  -0.000   0.00     -1  -0.000
4.873278  0.011  -0.000  -0.000   0.00     -1  -0.000
4.874278  0.011  -0.000  -0.000   0.00     -1  -0.000
4.875278  0.011  0.000  -0.000   0.00     -1  -0.000
4.876278  0.011  0.000  -0.000   0.00     -1  -0.000
4.877279  0.011  0.000  -0.000   0.00     -1  -0.000
4.878279  0.011  0.000  -0.000   0.00     -1  -0.000
4.879279  0.011  0.000  -0.000   0.00     -1  -0.000
4.880279  0.011  0.000  -0.000   0.00     -1  -0.000
4.881279  0.011  0.000  -0.000   0.00     -1  -0.000
4.882279  0.011  0.000  -0.000   0.00     -1  -0.000
4.883279  0.011  0.000  -0.000   0.00     -1  -0.000
4.884279  0.011  0.000  -0.000   0.00     -1  -0.000
4.885279  0.011  0.000  -0.000   0.00     -1  -0.000
4.886279  0.011  0.000  -0.000   0.00     -1  -0.000
4.887279  0.011  0.000  -0.000   0.00     -1  -0.000
4.888279  0.011  0.000  -0.000   0.00     -1  -0.000
4.889279  0.011  0.000  -0.000   0.00      0  -0.000
4.890279  0.011  0.000  -0.000   0.00      0  -0.000
4.891279  0.011  -0.000  -0.000   0.00      0  -0.000
4.892279  0.011  -0.000  -0.000   0.00      0  -0.000
4.893279  0.011  -0.000  -0.000   0.00      0  -0.000
4.894279  0.011  -0.000  -0.000   0.00     -1  -0.000
4.895280  0.011  -0.000  -0.000   0.00     -1  -0.000
4.896280  0.011  -0.000  -0.000   0.00     -1  -0.000
4.897280  0.011  0.000  -0.000   0.00     -1  -0.000
4.898280  0.011  0.000  -0.000   0.00     -1  -0.000
4.899280  0.011  0.000  -0.000   0.00     -1  -0.000
4.900280  0.011  0.000  -0.000   0.00      2  -0.000
4.901280  0.011  0.000  0.000   0.00      2  -0.000
4.902280  0.011  -0.000  0.000   0.00      2  -0.000
4.903280  0.011  -0.000  0.000   0.00      2  -0.000
4.904280  0.011  -0.000  0.000   0.00      2  -0.000
4.905280  0.011  -0.000  0.000   0.00     -1  0.000
4.906280  0.011  -0.000  0.000   0.00     -1  0.000
4.907280  0.011  -0.000  0.000   0.00     -1  0.000
4.908280  0.011  0.000  -0.000   0.00     -1  0.000
4.909280  0.011  0.000  -0.000   0.00     -1  0.000
4.911280  0.011  0.000  -0.000   0.00     -1  0.000
4.912281  0.011  0.000  -0.000   0.00     -1  0.000
4.913281  0.011  0.000  -0.000   0.00     -1  -0.000
4.914281  0.011  0.000  -0.000   0.00     -1  -0.000
4.915281  0.011  0.000  -0.000  11.12     -1  -0.000
4.917281  0.011  0.000  -0.000  11.12     -1  -0.000
4.918281  0.011  0.000  -0.000  11.12     -1  -0.000
4.919281  0.011  0.000  -0.000  11.12     -1  -0.000
4.920281  0.011  0.000  -0.000  11.12     -1  -0.000
4.921281  0.011  0.000  -0.000  11.12     -1  -0.000
4.922281  0.011  0.000  -0.000  11.12     -1  -0.000
4.923281  0.011  0.000  -0.000  11.12     -1  -0.000
4.924281  0.011  0.000  -0.000  11.12     -1  -0.000
4.925281  0.011  0.000  -0.000  11.11     -1  -0.000
4.926281  0.011  0.000  -0.000  11.11     -1  -0.000
4.927281  0.011  0.000  -0.000  11.11     -1  -0.000
4.928281  0.011  0.000  -0.000  11.11     -1  -0.000
4.929281  0.011  0.000  -0.000  11.11     -1  -0.000
4.930282  0.011  0.000  -0.000  11.11     -1  -0.000
4.931282  0.011  0.000  -0.000  11.11     -1  -0.000
4.932282  0.011  0.000  -0.000  11.11     -1  -0.000
4.933282  0.011  0.000  -0.000  11.11      0  -0.000
4.934282  0.011  0.000  -0.000  11.11      0  -0.000
4.936282  0.011  -0.000  -0.000  11.11      0  -0.000
4.937282  0.011  -0.000  -0.000  11.11      0  -0.000
4.938282  0.011  -0.000  -0.000  11.11      0  -0.000
4.939282  0.011  -0.000  -0.000  11.11      0  -0.000
4.940282  0.011  -0.000  -0.000  11.11      0  -0.000
4.941282  0.011  -0.000  -0.000  11.11      0  -0.000
4.942282  0.011  -0.000  -0.000  11.11      0  -0.000
4.943282  0.011  -0.000  -0.000  11.11      0  -0.000
4.944282  0.011  -0.000  -0.000  11.11     -1  -0.000
4.945282  0.011  -0.000  -0.000  11.11     -1  -0.000
4.946282  0.011  0.000  -0.000  11.11     -1  -0.000
4.947283  0.011  0.000  -0.000  11.11     -1  -0.000
4.948283  0.011  0.000  -0.000  11.11     -1  -0.000
4.949283  0.011  0.000  -0.000  11.11      0  -0.000
4.950283  0.011  0.000  -0.000  11.11      0  -0.000
4.951283  0.011  0.000  -0.000  11.11      0  -0.000
4.952283  0.011  -0.000  -0.000  11.10      0  -0.000
4.953283  0.011  -0.000  -0.000  11.10      0  -0.000
4.954283  0.011  -0.000  -0.000  11.10      0  -0.000
4.955283  0.011  -0.000  -0.000  11.10      0  -0.000
4.956283  0.011  -0.000  -0.000  11.10      0  -0.000
4.957283  0.011  -0.000  -0.000  11.10      0  -0.000
4.958283  0.011  -0.000  -0.000  11.10      0  -0.000
4.959283  0.011  -0.000  -0.000  11.10      0  -0.000
4.960283  0.011  -0.000  -0.000  11.10      0  -0.000
4.961283  0.011  -0.000  -0.000  11.10      0  -0.000
4.962283  0.011  -0.000  -0.000  11.10      0  -0.000
4.963283  0.011  -0.000  -0.000  11.10      0  -0.000
4.964283  0.011  -0.000  -0.000  11.10      0  -0.000
4.965284  0.011  -0.000  -0.000  11.10      0  -0.000
4.966284  0.011  -0.000  -0.000  11.10      0  -0.000
4.967284  0.011  -0.000  -0.000  11.11      0  -0.000
4.968284  0.011  -0.000  -0.000  11.12      0  -0.000
4.969284  0.011  -0.000  -0.000  11.13      0  -0.000
4.970284  0.011  -0.000  -0.000  11.13      0  -0.000
4.971284  0.011  -0.000  -0.000  11.14      0  -0.000
4.972284  0.011  -0.000  -0.000  11.15      0  -0.000
4.973284  0.011  -0.000  -0.000  11.16      0  -0.000
4.974284  0.011  -0.000  -0.000  11.17      0  -0.000
4.975284  0.011  -0.000  -0.000  11.17      0  -0.000
4.976284  0.011  -0.000  -0.000  11.18      0  -0.000
4.977284  0.011  -0.000  -0.000  11.18      0  -0.000
4.978284  0.011  -0.000  -0.000  11.18      0  -0.000
4.979284  0.011  -0.000  0.000  11.18      0  -0.000
4.980284  0.011  -0.000  0.000  11.18      0  -0.000
4.981284  0.011  -0.000  0.000  11.18      0  -0.000
4.982285  0.011  -0.000  0.000  11.17      0  -0.000
4.983285  0.011  -0.000  0.000  11.16      0  -0.000
4.984285  0.011  -0.000  0.000  11.15      0  -0.000
4.985285  0.011  -0.000  0.000  11.14      0  -0.000
4.986285  0.011  -0.000  0.000  11.13      0  -0.000
4.987285  0.011  -0.000  0.000  11.13      0  0.000
4.988285  0.011  -0.000  0.000  11.13      0  0.000
4.989285  0.011  -0.000  0.000  11.13      0  0.000
4.990285  0.011  -0.000  0.000  11.13      0  0.000
4.991285  0.011  0.000  0.000  11.13      0  0.000
4.992285  0.011  0.000  0.000  11.14      0  0.000
4.993285  0.011  0.000  0.000  11.15      0  0.000
4.994285  0.011  0.000  0.000  11.16      0  0.000
4.995285  0.011  0.000  0.000  11.16      0  0.000
4.996285  0.011  0.000  0.000  11.17      0  0.000
4.997285  0.011  0.000  0.000  11.16      0  0.000
4.998285  0.011  0.000  0.000  11.15      0  0.000
4.999285  0.011  0.000  0.000  11.14      0  0.000
5.000286  0.011  0.000  0.000  11.13      0  0.000
5.001286  0.011  0.000  0.000  11.13      0  0.000
5.002286  0.011  0.000  0.000  11.14      0  0.000
5.003286  0.011  0.000  0.000  11.16      0  0.000
5.004286  0.011  -0.000  -0.000  11.18     -1  0.000
5.005286  0.011  -0.000  -0.000  11.19     -1  0.000
5.006286  0.011  0.000  -0.000  11.21     -1  -0.000
5.007286  0.011  0.000  -0.000  11.20     -1  -0.000
5.008286  0.011  0.000  -0.000  11.19     -1  -0.000
5.009286  0.011  0.000  -0.000  11.18     -1  -0.000
5.010286  0.011  0.000  -0.000  11.17     -1  -0.000
5.011286  0.011  0.000  -0.000  11.16     -1  -0.000
5.012286  0.011  0.000  -0.000  11.15     -1  -0.000
5.013286  0.011  0.000  -0.000  11.13     -1  -0.000
5.014286  0.011  0.000  -0.000  11.11     -1  -0.000
5.015286  0.011  0.000  -0.000  11.09     -1  -0.000
5.016286  0.011  0.000  -0.000  11.08     -1  -0.000
5.017287  0.011  0.000  -0.000  11.09     -1  -0.000
5.018287  0.011  0.000  -0.000  11.09     -1  -0.000
5.019287  0.011  0.000  -0.000  11.10     -1  -0.000
5.020287  0.011  0.000  -0.000  11.11     -1  -0.000
5.021287  0.011  0.000  -0.000  11.12     -1  -0.000
5.022287  0.011  0.000  -0.000  11.12     -1  -0.000
5.023287  0.011  0.000  -0.000  11.12     -1  -0.000
5.024287  0.011  0.000  -0.000  11.12     -1  -0.000
5.025287  0.011  0.000  -0.000  11.12     -1  -0.000
5.026287  0.011  0.000  -0.000  11.12      0  -0.000
5.027287  0.011  0.000  -0.000  11.12      0  -0.000
5.028287  0.011  -0.000  -0.000  11.12      0  -0.000
5.029287  0.011  -0.000  -0.000  11.12      0  -0.000
5.030287  0.011  -0.000  -0.000  11.12      0  -0.000
5.031287  0.011  -0.000  -0.000  11.12      0  -0.000
5.032287  0.011  -0.000  0.000  11.12      2  -0.000
5.033287  0.011  -0.000  0.000  11.12      2  -0.000
5.034287  0.011  -0.000  0.000  11.12      2  -0.000
5.035288  0.011  -0.000  0.000  11.12      2  -0.000
5.036288  0.011  -0.000  0.000  11.12      2  0.000
5.037288  0.011  -0.000  0.000  11.13      1  0.000
5.038288  0.011  -0.000  0.000  11.14      1  0.000
5.039288  0.011  -0.000  0.000  11.14      1  0.000
5.040288  0.011  -0.000  0.000  11.15      1  0.000
5.041288  0.011  -0.000  0.000  11.16      1  0.000
5.042288  0.011  -0.000  0.000  11.17      1  0.000
5.043288  0.011  0.000  0.000  11.18      2  0.000
5.044288  0.011  0.000  0.000  11.19      2  0.000
5.045288  0.011  -0.000  0.000  11.19      2  0.000
5.046288  0.011  -0.000  0.000  11.20      2  0.000
5.047288  0.011  -0.000  0.000  11.19      2  0.000
5.048288  0.011  -0.000  0.000  11.18      1  0.000
5.049288  0.011  -0.000  0.000  11.18      1  0.000
5.050288  0.011  -0.000  0.000  11.17      1  0.000
5.051288  0.011  0.000  0.000  11.16      1  0.000
5.052289  0.011  0.000  0.000  11.15      1  0.000
5.053289  0.011  0.000  0.000  11.15      1  0.000
5.054289  0.011  0.000  0.000  11.15      0  0.000
5.055289  0.011  0.000  0.000  11.15      0  0.000
5.056289  0.011  0.000  0.000  11.15      0  0.000
5.057289  0.011  0.000  0.000  11.15      0  0.000
5.058289  0.011  0.000  0.000  11.16      0  0.000
5.059289  0.011  0.000  0.000  11.17      0  0.000
5.060289  0.011  0.000  0.000  11.17      0  0.000
5.061289  0.011  0.000  0.000  11.18      0  0.000
5.062289  0.011  0.000  0.000  11.19      0  0.000
5.063289  0.011  0.000  0.000  11.19      0  0.000
5.064289  0.011  0.000  -0.000  11.19     -1  0.000
5.065289  0.011  0.000  -0.000  11.19     -1  0.000
5.066289  0.011  0.000  -0.000  11.19     -1  0.000
